"","year","month","day","lon","lat","species_group","depth","prov_nr","provID","sub_area","taxa","sample_id","depth_scaled","year_f","biomass","abundance","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"14",1982,4,21,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3619,4,"Bylgides sarsi","3619_1982",-0.5849407155949,"1982",0.1,270,0.1,1e+05,100
"15",1981,5,11,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3621,4,"Bylgides sarsi","3621_1981",-0.5849407155949,"1981",0.05,10,0.05,50000,50
"16",1981,5,11,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3622,4,"Bylgides sarsi","3622_1981",-0.5849407155949,"1981",0.1,20,0.1,1e+05,100
"17",1981,5,11,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3623,4,"Bylgides sarsi","3623_1981",-0.5849407155949,"1981",0.1,70,0.1,1e+05,100
"18",1983,4,19,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3624,4,"Pygospio elegans","3624_1983",-0.5849407155949,"1983",0.05,50,0.05,50000,50
"19",1986,5,20,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3625,4,"Pygospio elegans","3625_1986",-0.5849407155949,"1986",0.02,10,0.02,20000,20
"20",1989,5,2,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3626,4,"Pygospio elegans","3626_1989",-0.5849407155949,"1989",0.1,170,0.1,1e+05,100
"21",1988,4,20,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3627,4,"Bylgides sarsi","3627_1988",-0.5849407155949,"1988",0.31999999,330,0.31999999,319999.99,319.99999
"22",1988,4,20,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3628,4,"Pygospio elegans","3628_1988",-0.5849407155949,"1988",0.37999999,370,0.37999999,379999.99,379.99999
"23",1988,4,20,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3629,4,"Pygospio elegans","3629_1988",-0.5849407155949,"1988",0.15,240,0.15,150000,150
"24",1988,4,20,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3630,4,"Pygospio elegans","3630_1988",-0.5849407155949,"1988",0.26000001,390,0.26000001,260000.01,260.00001
"25",1988,4,20,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3631,4,"Bylgides sarsi","3631_1988",-0.5849407155949,"1988",0.18000001,240,0.18000001,180000.01,180.00001
"26",1987,4,28,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3633,4,"Pygospio elegans","3633_1987",-0.5849407155949,"1987",0.02,40,0.02,20000,20
"27",1985,5,23,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3634,4,"Pygospio elegans","3634_1985",-0.5849407155949,"1985",0.02,30,0.02,20000,20
"28",1986,5,20,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3635,4,"Pygospio elegans","3635_1986",-0.5849407155949,"1986",0.05,50,0.05,50000,50
"29",1984,4,16,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3636,4,"Pygospio elegans","3636_1984",-0.5849407155949,"1984",0.01,30,0.01,10000,10
"30",1986,5,20,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3637,4,"Pygospio elegans","3637_1986",-0.5849407155949,"1986",0.01,10,0.01,10000,10
"31",1986,5,20,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3638,4,"Bylgides sarsi","3638_1986",-0.5849407155949,"1986",0.15,30,0.15,150000,150
"32",1986,5,20,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3639,4,"Pygospio elegans","3639_1986",-0.5849407155949,"1986",0.01,10,0.01,10000,10
"33",1985,5,23,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3640,4,"Fabricia stellaris","3640_1985",-0.5849407155949,"1985",0.03,90,0.03,30000,30
"34",1985,5,23,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3641,4,"Pygospio elegans","3641_1985",-0.5849407155949,"1985",0.06,90,0.06,60000,60
"35",1980,4,21,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3642,4,"Bylgides sarsi","3642_1980",-0.5849407155949,"1980",0.1,60,0.1,1e+05,100
"36",1985,5,23,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3643,4,"Fabricia stellaris","3643_1985",-0.5849407155949,"1985",0.04,190,0.04,40000,40
"37",1981,5,11,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3644,4,"Pygospio elegans","3644_1981",-0.5849407155949,"1981",0.05,20,0.05,50000,50
"38",1987,4,28,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3645,4,"Pygospio elegans","3645_1987",-0.5849407155949,"1987",0.02,30,0.02,20000,20
"39",1999,5,17,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3648,4,"Pygospio elegans","3648_1999",-0.5849407155949,"1999",0.45000002,450,0.45000002,450000.02,450.00002
"40",1999,5,17,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3649,4,"Fabriciola baltica","3649_1999",-0.5849407155949,"1999",0.05,50,0.05,50000,50
"41",2002,6,6,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3650,4,"Pygospio elegans","3650_2002",-0.5849407155949,"2002",0.02,20,0.02,20000,20
"42",2002,6,6,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3651,4,"Pygospio elegans","3651_2002",-0.5849407155949,"2002",0.02,20,0.02,20000,20
"43",2002,6,6,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3652,4,"Pygospio elegans","3652_2002",-0.5849407155949,"2002",0.01,10,0.01,10000,10
"44",2002,6,6,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3653,4,"Pygospio elegans","3653_2002",-0.5849407155949,"2002",0.03,30,0.03,30000,30
"45",2002,6,6,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3654,4,"Pygospio elegans","3654_2002",-0.5849407155949,"2002",0.05,50,0.05,50000,50
"46",1987,4,28,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3655,4,"Pygospio elegans","3655_1987",-0.5849407155949,"1987",0.1,120,0.1,1e+05,100
"47",2001,5,30,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3656,4,"Pygospio elegans","3656_2001",-0.5849407155949,"2001",1.04999997,1050,1.04999997,1049999.97,1049.99997
"48",2001,5,30,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3658,4,"Fabricia stellaris","3658_2001",-0.5849407155949,"2001",0.01,10,0.01,10000,10
"49",1999,5,17,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3659,4,"Hediste diversicolor","3659_1999",-0.5849407155949,"1999",0.18,50,0.18,180000,180
"50",2000,5,15,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3661,4,"Pygospio elegans","3661_2000",-0.5849407155949,"2000",0.28999999,290,0.28999999,289999.99,289.99999
"51",2000,5,15,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3662,4,"Hediste diversicolor","3662_2000",-0.5849407155949,"2000",1.35000004,1090,1.35000004,1350000.04,1350.00004
"52",2000,5,15,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3663,4,"Hediste diversicolor","3663_2000",-0.5849407155949,"2000",0.77,430,0.77,770000,770
"53",2000,5,15,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3664,4,"Hediste diversicolor","3664_2000",-0.5849407155949,"2000",0.23999999,190,0.23999999,239999.99,239.99999
"54",2000,5,15,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3665,4,"Fabricia stellaris","3665_2000",-0.5849407155949,"2000",0.22,130,0.22,220000,220
"55",1980,4,21,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3669,4,"Bylgides sarsi","3669_1980",-0.5849407155949,"1980",0.05,10,0.05,50000,50
"56",1999,5,17,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3670,4,"Pygospio elegans","3670_1999",-0.5849407155949,"1999",0.05,50,0.05,50000,50
"57",1980,4,21,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3671,4,"Bylgides sarsi","3671_1980",-0.5849407155949,"1980",0.1,40,0.1,1e+05,100
"58",1979,4,19,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3673,4,"Bylgides sarsi","3673_1979",-0.5849407155949,"1979",0.05,10,0.05,50000,50
"59",1979,4,19,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3674,4,"Bylgides sarsi","3674_1979",-0.5849407155949,"1979",0.05,10,0.05,50000,50
"60",1979,4,19,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3675,4,"Bylgides sarsi","3675_1979",-0.5849407155949,"1979",0.1,90,0.1,1e+05,100
"61",1999,5,17,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3676,4,"Hediste diversicolor","3676_1999",-0.5849407155949,"1999",1.42000001,630,1.42000001,1420000.01,1420.00001
"62",1977,4,28,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3677,4,"Hediste diversicolor","3677_1977",-0.5849407155949,"1977",0.05,10,0.05,50000,50
"63",1980,4,21,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3678,4,"Bylgides sarsi","3678_1980",-0.5849407155949,"1980",0.05,10,0.05,50000,50
"64",1989,5,2,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3686,4,"Pygospio elegans","3686_1989",-0.5849407155949,"1989",0.13,240,0.13,130000,130
"65",1979,4,19,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3687,4,"Pygospio elegans","3687_1979",-0.5849407155949,"1979",0.05,10,0.05,50000,50
"66",1997,5,5,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3688,4,"Hediste diversicolor","3688_1997",-0.5849407155949,"1997",0.29999999,570,0.29999999,299999.99,299.99999
"67",1996,4,29,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3689,4,"Hediste diversicolor","3689_1996",-0.5849407155949,"1996",0.71,460,0.71,710000,710
"68",2003,5,26,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3690,4,"Hediste diversicolor","3690_2003",-0.5849407155949,"2003",11.65999942,850,11.65999942,11659999.42,11659.99942
"69",2003,5,26,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3691,4,"Pygospio elegans","3691_2003",-0.5849407155949,"2003",0.46999998,470,0.46999998,469999.98,469.99998
"70",1998,5,8,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3692,4,"Pygospio elegans","3692_1998",-0.5849407155949,"1998",0.03,30,0.03,30000,30
"71",1998,5,8,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3693,4,"Pygospio elegans","3693_1998",-0.5849407155949,"1998",0.01,10,0.01,10000,10
"72",2003,5,26,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3695,4,"Pygospio elegans","3695_2003",-0.5849407155949,"2003",0.50999999,510,0.50999999,509999.99,509.99999
"73",1997,5,5,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3696,4,"Hediste diversicolor","3696_1997",-0.5849407155949,"1997",2.39999993,290,2.39999993,2399999.93,2399.99993
"74",2004,5,24,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3697,4,"Hediste diversicolor","3697_2004",-0.5849407155949,"2004",1.12000003,680,1.12000003,1120000.03,1120.00003
"75",1997,5,5,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3698,4,"Hediste diversicolor","3698_1997",-0.5849407155949,"1997",1.24999998,160,1.24999998,1249999.98,1249.99998
"76",1997,5,5,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3699,4,"Hediste diversicolor","3699_1997",-0.5849407155949,"1997",1.59999999,280,1.59999999,1599999.99,1599.99999
"77",1996,4,29,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3700,4,"Pygospio elegans","3700_1996",-0.5849407155949,"1996",0.09,140,0.09,90000,90
"78",1996,4,29,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3701,4,"Hediste diversicolor","3701_1996",-0.5849407155949,"1996",1.53,170,1.53,1530000,1530
"79",1996,4,29,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3702,4,"Hediste diversicolor","3702_1996",-0.5849407155949,"1996",0.42999999,430,0.42999999,429999.99,429.99999
"80",1996,4,29,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3703,4,"Hediste diversicolor","3703_1996",-0.5849407155949,"1996",0.38,220,0.38,380000,380
"81",1997,5,5,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3704,4,"Pygospio elegans","3704_1997",-0.5849407155949,"1997",0.01,320,0.01,10000,10
"82",2005,5,24,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3705,4,"Marenzelleria viridis","3705_2005",-0.5849407155949,"2005",0.35999999,320,0.35999999,359999.99,359.99999
"83",1987,4,28,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3706,4,"Pygospio elegans","3706_1987",-0.5849407155949,"1987",0.03,40,0.03,30000,30
"84",1989,5,2,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3707,4,"Pygospio elegans","3707_1989",-0.5849407155949,"1989",0.18999999,150,0.18999999,189999.99,189.99999
"85",2006,5,22,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3708,4,"Marenzelleria viridis","3708_2006",-0.5849407155949,"2006",1.13999998,870,1.13999998,1139999.98,1139.99998
"86",2006,5,22,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3709,4,"Hediste diversicolor","3709_2006",-0.5849407155949,"2006",0.95,650,0.95,950000,950
"87",2006,5,22,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3710,4,"Marenzelleria viridis","3710_2006",-0.5849407155949,"2006",0.43999999,310,0.43999999,439999.99,439.99999
"88",2006,5,22,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3711,4,"Pygospio elegans","3711_2006",-0.5849407155949,"2006",0.66,660,0.66,660000,660
"89",2003,5,26,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3712,4,"Hediste diversicolor","3712_2003",-0.5849407155949,"2003",1.89999998,840,1.89999998,1899999.98,1899.99998
"90",2005,5,24,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3713,4,"Pygospio elegans","3713_2005",-0.5849407155949,"2005",0.16000001,160,0.16000001,160000.01,160.00001
"91",2003,5,26,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3714,4,"Pygospio elegans","3714_2003",-0.5849407155949,"2003",0.86000003,860,0.86000003,860000.03,860.00003
"92",2005,5,24,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3715,4,"Pygospio elegans","3715_2005",-0.5849407155949,"2005",0.64999998,650,0.64999998,649999.98,649.99998
"93",2005,5,24,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3717,4,"Pygospio elegans","3717_2005",-0.5849407155949,"2005",0.09,90,0.09,90000,90
"94",2004,5,24,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3718,4,"Marenzelleria viridis","3718_2004",-0.5849407155949,"2004",2.27999997,360,2.27999997,2279999.97,2279.99997
"95",2004,5,24,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3719,4,"Hediste diversicolor","3719_2004",-0.5849407155949,"2004",1.20999999,700,1.20999999,1209999.99,1209.99999
"96",2004,5,24,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3720,4,"Marenzelleria viridis","3720_2004",-0.5849407155949,"2004",1.80999994,240,1.80999994,1809999.94,1809.99994
"97",2006,5,22,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3721,4,"Pygospio elegans","3721_2006",-0.5849407155949,"2006",0.64999998,650,0.64999998,649999.98,649.99998
"98",1992,4,22,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3723,4,"Pygospio elegans","3723_1992",-0.5849407155949,"1992",0.02,10,0.02,20000,20
"99",1992,4,22,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3724,4,"Pygospio elegans","3724_1992",-0.5849407155949,"1992",0.06,20,0.06,60000,60
"100",1991,4,23,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3726,4,"Pygospio elegans","3726_1991",-0.5849407155949,"1991",0.02,10,0.02,20000,20
"101",1989,5,2,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3727,4,"Pygospio elegans","3727_1989",-0.5849407155949,"1989",0.25,440,0.25,250000,250
"102",1990,4,19,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3732,4,"Pygospio elegans","3732_1990",-0.5849407155949,"1990",0.01,10,0.01,10000,10
"103",1990,4,19,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3734,4,"Pygospio elegans","3734_1990",-0.5849407155949,"1990",0.01,10,0.01,10000,10
"104",2004,5,24,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3736,4,"Pygospio elegans","3736_2004",-0.5849407155949,"2004",0.18999999,190,0.18999999,189999.99,189.99999
"105",1989,5,2,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3737,4,"Pygospio elegans","3737_1989",-0.5849407155949,"1989",0.13,170,0.13,130000,130
"106",1995,4,25,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3739,4,"Pygospio elegans","3739_1995",-0.5849407155949,"1995",0.03,10,0.03,30000,30
"107",1995,4,25,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3741,4,"Hediste diversicolor","3741_1995",-0.5849407155949,"1995",0.08,10,0.08,80000,80
"108",1992,4,22,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3743,4,"Pygospio elegans","3743_1992",-0.5849407155949,"1992",0.05,20,0.05,50000,50
"109",1994,4,25,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3744,4,"Hediste diversicolor","3744_1994",-0.5849407155949,"1994",0.87999999,500,0.87999999,879999.99,879.99999
"110",1994,4,25,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3745,4,"Pygospio elegans","3745_1994",-0.5849407155949,"1994",0.08,90,0.08,80000,80
"111",1994,4,25,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3746,4,"Fabricia stellaris","3746_1994",-0.5849407155949,"1994",1.13999998,610,1.13999998,1139999.98,1139.99998
"112",1994,4,25,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3747,4,"Hediste diversicolor","3747_1994",-0.5849407155949,"1994",0.74000001,430,0.74000001,740000.01,740.00001
"113",1994,4,25,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3748,4,"Hediste diversicolor","3748_1994",-0.5849407155949,"1994",0.06,10,0.06,60000,60
"114",1993,4,27,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3749,4,"Hediste diversicolor","3749_1993",-0.5849407155949,"1993",0.15,20,0.15,150000,150
"115",1993,4,27,16.6849994659424,57.4099998474121,"Polychaeta",14,4,3750,4,"Hediste diversicolor","3750_1993",-0.5849407155949,"1993",0.13,20,0.13,130000,130
"116",1993,4,27,16.6849994659424,57.4099998474121,"Polychaeta",14,3,3751,4,"Pygospio elegans","3751_1993",-0.5849407155949,"1993",0.02,10,0.02,20000,20
"117",1993,4,27,16.6849994659424,57.4099998474121,"Polychaeta",14,2,3752,4,"Hediste diversicolor","3752_1993",-0.5849407155949,"1993",0.25,60,0.25,250000,250
"118",1993,4,27,16.6849994659424,57.4099998474121,"Polychaeta",14,1,3753,4,"Pygospio elegans","3753_1993",-0.5849407155949,"1993",0.03,10,0.03,30000,30
"119",1992,4,22,16.6849994659424,57.4099998474121,"Polychaeta",14,5,3754,4,"Hediste diversicolor","3754_1992",-0.5849407155949,"1992",0.17999999,10,0.17999999,179999.99,179.99999
"120",2002,6,2,16.7086658477783,57.4278335571289,"Polychaeta",16,2,3755,4,"Hediste diversicolor","3755_2002",-0.472719880617948,"2002",0.13,50,0.13,130000,130
"121",2004,5,24,16.7086658477783,57.4278335571289,"Polychaeta",16,4,3756,4,"Hediste diversicolor","3756_2004",-0.472719880617948,"2004",16.18999968,180,16.18999968,16189999.68,16189.99968
"122",2004,5,24,16.7086658477783,57.4278335571289,"Polychaeta",16,3,3757,4,"Hediste diversicolor","3757_2004",-0.472719880617948,"2004",4.97999995,150,4.97999995,4979999.95,4979.99995
"123",2004,5,24,16.7086658477783,57.4278335571289,"Polychaeta",16,2,3758,4,"Bylgides sarsi","3758_2004",-0.472719880617948,"2004",4.69000004,340,4.69000004,4690000.04,4690.00004
"124",2004,5,24,16.7086658477783,57.4278335571289,"Polychaeta",16,1,3759,4,"Marenzelleria viridis","3759_2004",-0.472719880617948,"2004",0.65,80,0.65,650000,650
"125",2003,5,26,16.7086658477783,57.4278335571289,"Polychaeta",16,5,3760,4,"Fabricia stellaris","3760_2003",-0.472719880617948,"2003",4.71000001,260,4.71000001,4710000.01,4710.00001
"126",2003,5,26,16.7086658477783,57.4278335571289,"Polychaeta",16,4,3761,4,"Fabricia stellaris","3761_2003",-0.472719880617948,"2003",5.92000005,210,5.92000005,5920000.05,5920.00005
"127",2003,5,26,16.7086658477783,57.4278335571289,"Polychaeta",16,3,3762,4,"Fabricia stellaris","3762_2003",-0.472719880617948,"2003",5.20999988,220,5.20999988,5209999.88,5209.99988
"128",2003,5,26,16.7086658477783,57.4278335571289,"Polychaeta",16,2,3763,4,"Bylgides sarsi","3763_2003",-0.472719880617948,"2003",4.83000007,210,4.83000007,4830000.07,4830.00007
"129",2003,5,26,16.7086658477783,57.4278335571289,"Polychaeta",16,1,3764,4,"Hediste diversicolor","3764_2003",-0.472719880617948,"2003",11.65000006,320,11.65000006,11650000.06,11650.00006
"130",2002,6,2,16.7086658477783,57.4278335571289,"Polychaeta",16,4,3765,4,"Bylgides sarsi","3765_2002",-0.472719880617948,"2002",0.35000001,80,0.35000001,350000.01,350.00001
"131",2001,6,6,16.7086658477783,57.4278335571289,"Polychaeta",16,5,3766,4,"Fabriciola baltica","3766_2001",-0.472719880617948,"2001",7.01000008,330,7.01000008,7010000.08,7010.00008
"132",2001,6,6,16.7086658477783,57.4278335571289,"Polychaeta",16,1,3767,4,"Bylgides sarsi","3767_2001",-0.472719880617948,"2001",3.84000003,380,3.84000003,3840000.03,3840.00003
"133",2004,5,24,16.7086658477783,57.4278335571289,"Polychaeta",16,5,3768,4,"Hediste diversicolor","3768_2004",-0.472719880617948,"2004",6.79999996,420,6.79999996,6799999.96,6799.99996
"134",2002,6,2,16.7086658477783,57.4278335571289,"Polychaeta",16,1,3769,4,"Bylgides sarsi","3769_2002",-0.472719880617948,"2002",2.36999997,180,2.36999997,2369999.97,2369.99997
"135",2001,6,6,16.7086658477783,57.4278335571289,"Polychaeta",16,4,3770,4,"Hediste diversicolor","3770_2001",-0.472719880617948,"2001",1.39999999,40,1.39999999,1399999.99,1399.99999
"136",2001,6,6,16.7086658477783,57.4278335571289,"Polychaeta",16,2,3771,4,"Fabriciola baltica","3771_2001",-0.472719880617948,"2001",4.06000005,390,4.06000005,4060000.05,4060.00005
"137",2001,6,6,16.7086658477783,57.4278335571289,"Polychaeta",16,3,3772,4,"Fabriciola baltica","3772_2001",-0.472719880617948,"2001",10.36000001,340,10.36000001,10360000.01,10360.00001
"138",2002,6,2,16.7086658477783,57.4278335571289,"Polychaeta",16,3,3773,4,"Fabricia stellaris","3773_2002",-0.472719880617948,"2002",0.04,40,0.04,40000,40
"139",2006,5,22,16.7086658477783,57.4278335571289,"Polychaeta",16,4,3774,4,"Hediste diversicolor","3774_2006",-0.472719880617948,"2006",4.25999981,160,4.25999981,4259999.81,4259.99981
"140",1993,4,27,16.7086658477783,57.4278335571289,"Polychaeta",16,4,3775,4,"Pygospio elegans","3775_1993",-0.472719880617948,"1993",0.41999999,510,0.41999999,419999.99,419.99999
"141",2000,5,16,16.7086658477783,57.4278335571289,"Polychaeta",16,5,3776,4,"Hediste diversicolor","3776_2000",-0.472719880617948,"2000",5.9299998,240,5.9299998,5929999.8,5929.9998
"142",1976,5,6,16.7086658477783,57.4278335571289,"Polychaeta",16,2,3781,4,"Bylgides sarsi","3781_1976",-0.472719880617948,"1976",0.05,10,0.05,50000,50
"143",1976,5,6,16.7086658477783,57.4278335571289,"Polychaeta",16,3,3782,4,"Pygospio elegans","3782_1976",-0.472719880617948,"1976",0.05,20,0.05,50000,50
"144",2006,5,22,16.7086658477783,57.4278335571289,"Polychaeta",16,5,3783,4,"Bylgides sarsi","3783_2006",-0.472719880617948,"2006",4.09000009,260,4.09000009,4090000.09,4090.00009
"145",2005,5,24,16.7086658477783,57.4278335571289,"Polychaeta",16,1,3784,4,"Hediste diversicolor","3784_2005",-0.472719880617948,"2005",4.08999996,250,4.08999996,4089999.96,4089.99996
"146",2006,5,22,16.7086658477783,57.4278335571289,"Polychaeta",16,3,3785,4,"Fabricia stellaris","3785_2006",-0.472719880617948,"2006",0.88999999,500,0.88999999,889999.99,889.99999
"147",2006,5,22,16.7086658477783,57.4278335571289,"Polychaeta",16,2,3786,4,"Bylgides sarsi","3786_2006",-0.472719880617948,"2006",0.58,120,0.58,580000,580
"148",1998,5,11,16.7086658477783,57.4278335571289,"Polychaeta",16,4,3787,4,"Hediste diversicolor","3787_1998",-0.472719880617948,"1998",2.49999998,110,2.49999998,2499999.98,2499.99998
"149",2006,5,22,16.7086658477783,57.4278335571289,"Polychaeta",16,1,3788,4,"Bylgides sarsi","3788_2006",-0.472719880617948,"2006",2.69000007,440,2.69000007,2690000.07,2690.00007
"150",2005,5,24,16.7086658477783,57.4278335571289,"Polychaeta",16,5,3789,4,"Fabricia stellaris","3789_2005",-0.472719880617948,"2005",3.20000009,240,3.20000009,3200000.09,3200.00009
